Date,AAPL,MSFT,TSLA
2023-10-26,165.458740234375,323.5531005859375,205.75999450683594
2023-10-27,166.77735900878906,325.44769287109375,207.3000030517578
2023-10-30,168.82957458496094,332.8484802246094,197.36000061035156
2023-10-31,169.30548095703125,333.63787841796875,200.83999633789062
2023-11-01,172.47804260253906,341.49261474609375,205.66000366210938
2023-11-02,176.0471649169922,343.7128601074219,218.50999450683594
2023-11-03,175.13504028320312,348.13360595703125,219.9600067138672
2023-11-06,177.69290161132812,351.8143005371094,219.27000427246094
2023-11-07,180.26071166992188,355.7613525390625,222.17999267578125
2023-11-08,181.32151794433594,358.39605712890625,222.11000061035156
2023-11-09,180.84564208984375,355.9192810058594,209.97999572753906
2023-11-10,185.0448760986328,364.7804870605469,214.64999389648438
2023-11-13,183.45651245117188,361.83001708984375,223.7100067138672
2023-11-14,186.0773162841797,365.37255859375,237.41000366210938
2023-11-15,186.64317321777344,365.5208740234375,242.83999633789062
2023-11-16,188.33084106445312,371.9479064941406,233.58999633789062
2023-11-17,188.31097412109375,365.6988525390625,234.3000030517578
2023-11-20,190.05816650390625,373.20367431640625,235.60000610351562
2023-11-21,189.2540740966797,368.8827209472656,241.1999969482422
2023-11-22,189.919189453125,373.60906982421875,234.2100067138672
2023-11-24,188.58892822265625,373.1937561035156,235.4499969482422
2023-11-27,188.4102325439453,374.3605041503906,236.0800018310547
2023-11-28,189.0157928466797,378.4046325683594,246.72000122070312
2023-11-29,187.99330139160156,374.5978698730469,244.13999938964844
2023-11-30,188.569091796875,374.6571350097656,240.0800018310547
2023-12-01,189.84971618652344,370.3065490722656,238.8300018310547
2023-12-04,188.0528564453125,364.996826171875,235.5800018310547
2023-12-05,192.0138397216797,368.3388671875,238.72000122070312
2023-12-06,190.92185974121094,364.66064453125,239.3699951171875
2023-12-07,192.85768127441406,366.7864990234375,242.63999938964844
2023-12-08,194.28720092773438,370.0296936035156,243.83999633789062
2023-12-11,191.77557373046875,367.1325378417969,239.74000549316406
2023-12-12,193.29449462890625,370.1780090332031,237.00999450683594
2023-12-13,196.5208740234375,370.1681213378906,239.2899932861328
2023-12-14,196.66978454589844,361.8228759765625,251.0500030517578
2023-12-15,196.13369750976562,366.5689697265625,253.5
2023-12-18,194.4658966064453,368.4673767089844,252.0800018310547
2023-12-19,195.50828552246094,369.0705871582031,257.2200012207031
2023-12-20,193.41360473632812,366.4601745605469,247.13999938964844
2023-12-21,193.26466369628906,369.3474426269531,254.5
2023-12-22,192.1925506591797,370.3757629394531,252.5399932861328
2023-12-26,191.6465606689453,370.4548645019531,256.6099853515625
2023-12-27,191.74583435058594,369.8714599609375,261.44000244140625
2023-12-28,192.17269897460938,371.0679016113281,253.17999267578125
2023-12-29,191.13031005859375,371.8193664550781,248.47999572753906
